1 0 10000 0 0 156
2 0 10000 3400 5400 5424
3 0 0 0 0 528
4 0 0 1220 2220 2807
5 0 0 0 0 1125
6 0 10000 0 0 172
7 0 0 5400 8400 8408
8 0 0 1000 2000 2124
